k,type,score,label
3,GMM,0.239019,2
3,GMM,-0.262424,2
3,GMM,0.369766,1
3,GMM,0.554843,1
3,GMM,0.558788,1
3,GMM,0.026175,2
3,GMM,-0.109677,2
3,GMM,0.1096,2
3,GMM,0.49301,1
3,GMM,0.310822,0
3,GMM,0.194911,2
3,GMM,0.316931,2
3,GMM,0.50889,1
3,GMM,0.319752,2
3,GMM,0.272399,2
3,GMM,0.481213,1
3,GMM,0.085449,2
3,GMM,0.453591,1
3,GMM,0.219809,2
3,GMM,0.043913,2
3,GMM,0.019326,2
3,GMM,0.378412,2
3,GMM,-0.252584,2
3,GMM,0.172691,2
3,GMM,0.255484,2
3,GMM,0.29591,2
3,GMM,-0.163668,2
3,GMM,0.109799,2
3,GMM,0.22074,2
3,GMM,-0.318568,2
3,GMM,0.207101,2
3,GMM,0.405749,1
3,GMM,0.142108,2
4,Kmeans,0.492779,1
4,Kmeans,0.157323,3
4,Kmeans,0.404992,0
4,Kmeans,0.397598,0
4,Kmeans,0.439204,0
4,Kmeans,0.293829,1
4,Kmeans,0.510697,1
4,Kmeans,0.082687,3
4,Kmeans,0.40334,1
4,Kmeans,0.503791,1
4,Kmeans,0.41885,1
4,Kmeans,0.368449,0
4,Kmeans,0.429867,1
4,Kmeans,0.373361,0
4,Kmeans,0.556167,1
4,Kmeans,0.449613,1
4,Kmeans,0.142438,0
4,Kmeans,0.546532,1
4,Kmeans,0.450847,1
4,Kmeans,0.185824,3
4,Kmeans,0.400854,1
4,Kmeans,0.425768,0
4,Kmeans,0.150596,1
4,Kmeans,0.094591,1
4,Kmeans,0.272274,1
4,Kmeans,0.222224,3
4,Kmeans,0.412553,1
4,Kmeans,0.120612,1
4,Kmeans,0.29005,0
4,Kmeans,0.231665,1
4,Kmeans,0.439882,1
4,Kmeans,0.332307,0
4,Kmeans,0.128517,1
4,Kmeans,0.047855,1
4,Kmeans,0.339793,1
4,Kmeans,0.136472,3
4,Kmeans,0.517049,1
4,Kmeans,0.319849,3
4,Kmeans,0.14876,0
4,Kmeans,0.047665,3
4,Kmeans,0.339569,1
4,Kmeans,0.238986,3
4,Kmeans,0.010426,3
4,Kmeans,0.030342,1
4,Kmeans,0.150232,1
4,Kmeans,0.209994,0
4,Kmeans,0.316336,1
4,Kmeans,0.111996,3
4,Kmeans,0.37129,0
4,Kmeans,-0.015315,3
4,Kmeans,0.205615,1
4,Kmeans,0.262442,0
4,Kmeans,0.34678,1
4,Kmeans,0.173804,0
4,Kmeans,0.233713,3
4,Kmeans,0.381606,0
4,Kmeans,0.252606,1
4,Kmeans,0.387974,0
4,Kmeans,0.343516,0
4,Kmeans,0.370629,1
4,Kmeans,0.518807,1
4,Kmeans,0.178819,1
4,Kmeans,-0.051977,3
4,Kmeans,-0.055869,3
4,Kmeans,0.557806,2
4,Kmeans,0.36585,0
4,Kmeans,0.122889,0
4,Kmeans,0.416405,1
4,Kmeans,0.352416,1
4,Kmeans,0.535683,1
4,Kmeans,0.479726,1
4,Kmeans,0.262603,3
4,Kmeans,0.536725,1
4,Kmeans,0.18421,1
4,Kmeans,0.507327,1
4,Kmeans,0.151797,0
4,Kmeans,0.125789,1
4,Kmeans,0.556305,1
4,Kmeans,0.29113,0
4,Kmeans,0.34512,1
4,Kmeans,0.085578,3
4,Kmeans,0.109719,1
4,Kmeans,0.525141,1
4,Kmeans,0.060373,3
4,Kmeans,0.18899,1
4,Kmeans,0.267047,3
4,Kmeans,0.230859,1
4,Kmeans,0.417627,1
4,Kmeans,0.155597,3
4,Kmeans,0.420528,3
4,Kmeans,0.358258,1
4,Kmeans,0.374033,3
4,Kmeans,0.385942,0
4,Kmeans,0.708843,2
4,Kmeans,0.325512,1
4,Kmeans,0.483532,1
4,Kmeans,0.449169,1
4,Kmeans,0.125634,3
4,Kmeans,0.006612,3
4,Kmeans,0.066353,1
4,Kmeans,0.489155,1
4,Kmeans,0.142659,0
4,Kmeans,0.44933,1
4,Kmeans,0.258591,3
4,Kmeans,0.466666,1
4,Kmeans,0.53937,1
4,Kmeans,0.512905,1
4,Kmeans,0.215983,0
4,Kmeans,0.325859,0
4,Kmeans,0.337255,3
4,Kmeans,0.095918,1
4,Kmeans,0.417072,0
4,Kmeans,0.344875,1
4,Kmeans,0.697792,2
4,Kmeans,0.505101,1
4,Kmeans,0.403069,3
4,Kmeans,0.332239,1
4,Kmeans,0.510607,1
4,Kmeans,0.505273,1
4,Kmeans,0.51327,1
4,Kmeans,0.24135,0
4,Kmeans,0.418913,0
4,Kmeans,0.43,1
4,Kmeans,-0.002965,0
4,Kmeans,0.18593,0
4,Kmeans,0.389261,1
4,Kmeans,0.3546,1
4,Kmeans,0.534479,1
4,Kmeans,0.317916,1
4,Kmeans,0.128009,3
4,Kmeans,0.343529,0
4,Kmeans,0.181551,1
4,Kmeans,0.197614,3
4,Kmeans,0.371172,0
4,Kmeans,0.327784,1
4,Kmeans,0.048039,1
4,Kmeans,0.318645,1
4,Kmeans,0.226102,0
4,Kmeans,0.542198,1
4,Kmeans,0.279855,0
4,Kmeans,0.022143,3
4,Kmeans,0.420428,1
4,Kmeans,0.268238,3
4,Kmeans,0.215458,3
4,Kmeans,0.283308,0
4,Kmeans,0.371386,0
4,Kmeans,-0.04631,3
4,Kmeans,0.28415,0
4,Kmeans,0.152684,1
4,Kmeans,0.099507,3
4,Kmeans,0.462232,1
4,Kmeans,0.115723,0
4,Kmeans,0.208151,0
4,Kmeans,0.009192,3
4,Kmeans,0.039545,3
4,Kmeans,0.444445,0
4,Kmeans,0.522032,1
4,Kmeans,0.364889,1
4,Kmeans,0.254086,1
4,Kmeans,0.361455,1
4,Kmeans,0.476776,1
4,Kmeans,0.218642,0
4,Kmeans,0.143783,0
4,Kmeans,0.201868,0
4,Kmeans,0.165618,0
4,Kmeans,0.524161,1
4,Kmeans,0.047855,1
4,Kmeans,0.378644,0
4,Kmeans,0.411214,1
4,Kmeans,0.139832,0
4,Kmeans,0.552139,1
4,Kmeans,0.061993,0
4,Kmeans,0.514496,1
4,Kmeans,0.47556,0
4,Kmeans,0.276741,3
4,Kmeans,0.384126,0
4,Kmeans,0.058831,0
4,Kmeans,0.46694,1
4,Kmeans,0.243485,3
4,Kmeans,0.238514,1
4,Kmeans,0.193731,0
4,Kmeans,0.565021,1
4,Kmeans,0.17008,3
4,Kmeans,0.097034,0
4,Kmeans,0.210752,1
4,Kmeans,0.349065,3
4,Kmeans,0.151452,0
4,Kmeans,0.478917,1
4,Kmeans,0.375402,1
4,Kmeans,0.531175,1
4,Kmeans,0.110118,1
4,Kmeans,0.562936,1
4,Kmeans,0.131354,3
4,Kmeans,-0.002509,3
4,Kmeans,0.498333,1
4,Kmeans,0.266466,3
4,Kmeans,0.366871,1
4,Kmeans,0.326803,0
4,Kmeans,0.483816,1
4,Kmeans,0.243935,1
4,Kmeans,0.31615,0
4,Kmeans,0.518807,1
4,Kmeans,0.167752,3
4,Kmeans,0.063831,1
4,Kmeans,0.117983,0
4,Kmeans,0.337255,3
4,Kmeans,0.229383,3
4,Kmeans,0.549426,1
4,Kmeans,-0.015438,3
4,Kmeans,0.215043,1
4,Kmeans,0.208129,0
4,Kmeans,0.366213,1
4,Kmeans,0.526829,1
4,Kmeans,0.366708,1
4,Kmeans,0.449534,0
4,Kmeans,0.218909,3
4,Kmeans,0.253137,1
4,Kmeans,0.371386,0
4,Kmeans,0.258309,1
4,Kmeans,0.198471,3
4,Kmeans,0.33684,3
4,Kmeans,0.296763,1
4,Kmeans,0.506149,1
4,Kmeans,0.244657,3
4,Kmeans,0.374876,1
4,Kmeans,0.19502,0
4,Kmeans,0.046161,1
4,Kmeans,0.443288,0
4,Kmeans,0.085583,3
4,Kmeans,0.292337,3
4,Kmeans,0.247635,2
4,Kmeans,0.250698,1
4,Kmeans,0.546961,1
4,Kmeans,0.560009,1
4,Kmeans,0.097847,0
4,Kmeans,0.31036,1
4,Kmeans,0.154044,1
4,Kmeans,0.518164,1
4,Kmeans,0.218548,1
4,Kmeans,0.141225,0
4,Kmeans,0.131885,0
4,Kmeans,0.56508,1
4,Kmeans,0.293754,0
4,Kmeans,0.376055,3
4,Kmeans,0.411133,0
4,Kmeans,0.171441,3
4,Kmeans,0.287634,0
4,Kmeans,0.138788,3
4,Kmeans,0.355045,3
4,Kmeans,0.070394,1
4,Kmeans,0.205403,0
4,Kmeans,0.108855,1
4,Kmeans,0.217125,3
4,Kmeans,0.343757,3
4,Kmeans,0.115379,1
4,Kmeans,0.222635,1
4,Kmeans,0.276787,0
4,Kmeans,0.351972,1
4,Kmeans,0.217333,3
4,Kmeans,0.104551,0
4,Kmeans,0.1498,3
4,Kmeans,0.245973,3
4,Kmeans,0.385879,1
4,Kmeans,0.370036,0
4,Kmeans,0.098269,1
4,Kmeans,0.373423,1
4,Kmeans,0.152518,1
4,Kmeans,-0.004163,3
4,Kmeans,0.09767,1
4,Kmeans,0.540411,1
4,Kmeans,0.084681,1
4,Kmeans,0.527742,1
4,Kmeans,0.326135,0
4,Kmeans,0.342876,0
4,Kmeans,0.450041,0
4,Kmeans,0.089698,3
4,Kmeans,0.17716,3
4,Kmeans,0.010882,3
4,Kmeans,0.160685,1
4,Kmeans,0.057317,3
4,Kmeans,0.302308,0
4,Kmeans,0.285111,3
4,Kmeans,0.264026,1
4,Kmeans,0.142334,3
4,Kmeans,0.540127,1
4,Kmeans,0.678561,2
4,Kmeans,0.391899,1
4,Kmeans,0.470965,0
4,Kmeans,0.090161,0
4,Kmeans,0.16238,0
4,Kmeans,0.235928,0
4,Kmeans,0.497536,1
4,Kmeans,0.07011,0
4,Kmeans,0.414441,1
4,Kmeans,0.499124,1
4,Kmeans,0.509162,1
4,Kmeans,0.474764,1
4,Kmeans,0.090258,3
4,Kmeans,0.020691,0
4,Kmeans,0.361455,1
4,Kmeans,0.409767,1
4,Kmeans,0.456655,1
4,Kmeans,0.264026,1
4,Kmeans,0.298424,0
4,Kmeans,0.23864,1
4,Kmeans,0.516952,1
4,Kmeans,0.460601,2
4,Kmeans,0.287742,3
4,Kmeans,0.50124,1
4,Kmeans,0.06834,0
4,Kmeans,0.446719,0
4,Kmeans,0.083364,0
4,Kmeans,0.090348,0
4,Kmeans,0.500656,1
4,Kmeans,0.120612,1
4,Kmeans,0.047855,1
4,Kmeans,0.56071,1
4,Kmeans,0.427373,1
4,Kmeans,0.275368,0
4,Kmeans,0.29083,1
4,Kmeans,0.336016,0
4,Kmeans,0.234812,3
4,Kmeans,0.18376,0
4,Kmeans,0.39756,3
4,Kmeans,0.377079,0
4,Kmeans,0.295206,3
4,Kmeans,0.037495,0
4,Kmeans,0.389064,1
4,Kmeans,0.523224,1
4,Kmeans,0.343296,0
4,Kmeans,0.17489,1
4,Kmeans,0.280281,1
4,Kmeans,0.524899,1
4,Kmeans,0.135594,3
4,Kmeans,0.331016,1
4,Kmeans,0.173405,1
4,Kmeans,0.558295,1
4,Kmeans,0.057861,1
4,Kmeans,0.080899,0
4,Kmeans,0.219154,1
4,Kmeans,0.031424,3
4,Kmeans,0.164085,1
4,Kmeans,0.315266,3
4,Kmeans,0.274689,1
4,Kmeans,0.286661,1
4,Kmeans,0.476697,1
4,Kmeans,-0.007384,3
4,Kmeans,0.344245,3
4,Kmeans,0.122514,1
4,Kmeans,0.544615,1
4,Kmeans,0.476292,1
4,Kmeans,0.109138,3
4,Kmeans,0.420635,1
4,Kmeans,0.441389,0
4,Kmeans,0.008871,3
4,Kmeans,0.553493,1
4,Kmeans,0.410691,0
4,Kmeans,0.331289,1
4,Kmeans,0.456954,0
4,Kmeans,0.376546,1
4,Kmeans,0.269002,0
4,Kmeans,0.521341,1
4,Kmeans,0.149654,0
4,Kmeans,0.507525,1
4,Kmeans,0.398809,1
4,Kmeans,0.33517,1
4,Kmeans,0.295934,0
4,Kmeans,0.084114,3
4,Kmeans,0.291282,1
4,Kmeans,0.183572,1
4,Kmeans,0.540823,1
4,Kmeans,-0.033908,3
4,Kmeans,0.113207,3
4,Kmeans,0.125207,1
4,Kmeans,0.349065,3
4,Kmeans,0.132055,0
4,Kmeans,0.124361,3
4,Kmeans,0.362661,1
4,Kmeans,0.083346,1
4,Kmeans,0.306537,3
4,Kmeans,0.061627,1
4,Kmeans,0.186254,0
4,Kmeans,0.09969,0
4,Kmeans,0.456954,0
4,Kmeans,0.215857,1
4,Kmeans,0.391175,1
4,Kmeans,0.087249,0
4,Kmeans,0.468462,2
4,Kmeans,0.391175,1
4,Kmeans,0.336994,0
4,Kmeans,0.318172,3
4,Kmeans,0.505409,1
4,Kmeans,0.279401,3
4,Kmeans,0.284919,3
4,Kmeans,0.382064,1
4,Kmeans,0.326538,1
4,Kmeans,0.441389,0
4,Kmeans,0.269103,1
4,Kmeans,0.062962,0
4,Kmeans,0.283669,1
4,Kmeans,0.179202,1
4,Kmeans,0.269649,3
4,Kmeans,0.146939,1
4,Kmeans,0.453786,1
4,Kmeans,0.418218,1
4,Kmeans,0.305802,1
4,Kmeans,0.281405,3
4,Kmeans,-0.009428,3
4,Kmeans,0.332505,0
4,Kmeans,0.115723,0
4,Kmeans,0.419704,1
4,Kmeans,0.435601,1
4,Kmeans,0.460572,1
4,Kmeans,0.509248,1
4,Kmeans,0.45252,1
4,Kmeans,0.465382,1
4,Kmeans,0.424785,1
4,Kmeans,0.293648,0
4,Kmeans,0.424001,0
4,Kmeans,0.52872,1
4,Kmeans,0.076731,0
4,Kmeans,0.297928,1
4,Kmeans,0.336715,3
4,Kmeans,0.420103,0
4,Kmeans,0.462195,0
4,Kmeans,0.374514,1
4,Kmeans,0.306545,3
4,Kmeans,0.414055,1
4,Kmeans,0.517469,1
4,Kmeans,0.52073,1
4,Kmeans,0.250698,1
4,Kmeans,0.205361,3
4,Kmeans,0.103912,1
4,Kmeans,0.150193,0
4,Kmeans,0.202762,0
4,Kmeans,0.293645,0
4,Kmeans,0.139262,0
4,Kmeans,0.506919,1
4,Kmeans,0.101251,1
4,Kmeans,0.662274,2
4,Kmeans,0.556132,1
4,Kmeans,0.316527,1
4,Kmeans,0.261247,1
4,Kmeans,0.414762,1
4,Kmeans,0.114243,1
4,Kmeans,0.561328,1
4,Kmeans,0.310389,1
4,Kmeans,0.506136,1
4,Kmeans,0.390008,1
4,Kmeans,0.495708,1
4,Kmeans,0.337018,3
4,Kmeans,0.104378,1
4,Kmeans,0.481203,1
4,Kmeans,0.509857,1
4,Kmeans,0.208129,0
4,Kmeans,0.205361,3
4,Kmeans,0.247538,0
4,Kmeans,0.536757,1
4,Kmeans,0.063635,0
4,Kmeans,0.18593,0
4,Kmeans,0.275252,0
4,Kmeans,0.484495,1
4,Kmeans,0.055943,0
4,Kmeans,0.349065,3
4,Kmeans,0.688067,2
4,Kmeans,0.048259,0
4,Kmeans,0.459323,1
4,Kmeans,0.336994,0
4,Kmeans,0.303997,1
4,Kmeans,0.110759,3
4,Kmeans,0.091066,1
4,Kmeans,0.310087,0
4,Kmeans,0.543983,1
4,Kmeans,0.102122,1
4,Kmeans,0.06834,0
4,Kmeans,0.510586,1
4,Kmeans,0.425326,1
4,Kmeans,0.18376,0
4,Kmeans,0.43291,0
4,Kmeans,0.296393,0
4,Kmeans,0.465718,1
4,Kmeans,0.048184,3
4,Kmeans,0.470103,0
4,Kmeans,0.28328,0
4,Kmeans,0.189846,0
4,Kmeans,0.530462,1
4,Kmeans,0.454243,1
4,Kmeans,0.460717,0
4,Kmeans,0.37468,1
4,Kmeans,0.192312,1
4,Kmeans,0.070132,1
4,Kmeans,0.04965,1
4,Kmeans,0.106273,3
4,Kmeans,0.389261,1
4,Kmeans,0.12842,3
4,Kmeans,0.54339,1
4,Kmeans,0.485563,1
4,Kmeans,0.316179,1
4,Kmeans,0.079364,1
4,Kmeans,0.129081,3
4,Kmeans,0.238283,3
4,Kmeans,0.698164,2
4,Kmeans,0.062679,1
4,Kmeans,0.36049,3
4,Kmeans,0.232494,1
4,Kmeans,0.511966,1
4,Kmeans,0.043551,3
4,Kmeans,0.527656,1
4,Kmeans,0.535877,1
4,Kmeans,0.520319,1
4,Kmeans,0.144893,3
4,Kmeans,0.119505,1
4,Kmeans,0.4251,1
4,Kmeans,0.456332,1
4,Kmeans,0.233808,0
4,Kmeans,0.148939,1
4,Kmeans,0.077254,1
4,Kmeans,0.181551,1
4,Kmeans,0.146057,1
4,Kmeans,0.161213,1
4,Kmeans,0.439503,1
4,Kmeans,0.344317,3
4,Kmeans,0.091051,1
4,Kmeans,0.342876,0
4,Kmeans,0.134108,1
4,Kmeans,0.323512,1
4,Kmeans,0.531998,1
4,Kmeans,0.538803,1
4,Kmeans,0.252243,1
4,Kmeans,0.38673,0
4,Kmeans,0.129045,0
4,Kmeans,0.297047,1
4,Kmeans,0.383668,1
4,Kmeans,0.539244,1
4,Kmeans,0.370122,1
4,Kmeans,0.499082,0
4,Kmeans,0.342129,1
4,Kmeans,0.105489,1
4,Kmeans,0.20168,1
4,Kmeans,0.246967,1
4,Kmeans,0.416629,1
4,Kmeans,0.103698,3
4,Kmeans,0.432236,1
4,Kmeans,0.332307,0
4,Kmeans,0.063929,1
4,Kmeans,0.416737,1
4,Kmeans,0.544892,1
4,Kmeans,0.517601,1
4,Kmeans,0.285085,1
4,Kmeans,0.193871,3
4,Kmeans,0.012954,0
4,Kmeans,0.286661,1
4,Kmeans,0.238479,1
4,Kmeans,-0.009678,3
4,Kmeans,0.421504,1
4,Kmeans,0.488855,1
4,Kmeans,0.429934,1
4,Kmeans,0.429754,1
4,Kmeans,0.560239,1
4,Kmeans,0.732525,2
4,Kmeans,0.239727,1
4,Kmeans,0.269649,3
4,Kmeans,0.173534,1
4,Kmeans,0.372863,1
4,Kmeans,0.519824,1
4,Kmeans,0.471964,1
4,Kmeans,0.483697,1
4,Kmeans,0.321838,1
4,Kmeans,0.20168,1
4,Kmeans,0.35034,0
4,Kmeans,0.431132,0
4,Kmeans,0.291282,1
4,Kmeans,0.309926,3
4,Kmeans,0.131373,3
4,Kmeans,0.516167,1
4,Kmeans,0.552139,1
4,Kmeans,0.360309,1
4,Kmeans,0.516167,1
4,Kmeans,0.321282,1
4,Kmeans,0.52482,1
4,Kmeans,0.392522,1
4,Kmeans,0.073441,1
4,Kmeans,0.145103,1
4,Kmeans,0.472201,0
4,Kmeans,0.55131,1
4,Kmeans,0.511309,1
4,Kmeans,0.056994,0
4,Kmeans,0.518807,1
4,Kmeans,0.516882,1
4,Kmeans,0.35663,1
4,Kmeans,0.487752,1
4,Kmeans,0.060297,3
4,Kmeans,0.340085,1
4,Kmeans,0.463271,1
4,Kmeans,0.478356,1
4,Kmeans,0.397941,1
4,Kmeans,0.540492,1
4,Kmeans,0.475401,1
4,Kmeans,0.09933,3
4,Kmeans,0.484113,1
4,Kmeans,0.533444,1
4,Kmeans,0.412089,1
4,Kmeans,0.449534,0
4,Kmeans,0.408177,0
4,Kmeans,-0.055869,3
4,Kmeans,0.091726,1
4,Kmeans,0.251629,1
4,Kmeans,0.41805,1
4,Kmeans,0.412683,0
4,Kmeans,0.191151,1
4,Kmeans,0.051577,0
4,Kmeans,0.037736,0
4,Kmeans,0.469961,0
4,Kmeans,0.405437,0
4,Kmeans,0.296357,3
4,Kmeans,0.30609,0
4,Kmeans,0.23283,1
4,Kmeans,0.29559,3
4,Kmeans,0.197432,1
4,Kmeans,0.366049,1
4,Kmeans,0.454173,1
4,Kmeans,0.407444,1
4,Kmeans,0.168272,3
4,Kmeans,0.037495,0
4,Kmeans,0.478917,1
4,Kmeans,0.427571,3
4,Kmeans,0.16803,3
4,Kmeans,0.358884,0
4,Kmeans,0.263588,1
4,Kmeans,0.31345,0
4,Kmeans,0.208431,1
4,Kmeans,0.143732,1
4,Kmeans,0.073715,0
4,Kmeans,0.320065,1
4,Kmeans,0.337018,3
4,Kmeans,0.4035,1
4,Kmeans,0.474916,1
4,Kmeans,0.287957,1
4,Kmeans,0.429276,1
4,Kmeans,0.349702,0
4,Kmeans,0.451713,1
4,Kmeans,0.210672,1
4,Kmeans,0.559409,1
4,Kmeans,0.063546,3
4,Kmeans,0.044484,3
4,Kmeans,0.178861,0
4,Kmeans,0.308499,1
4,Kmeans,0.076314,1
4,Kmeans,0.208745,1
4,Kmeans,0.427991,1
4,Kmeans,0.4489,1
4,Kmeans,0.244657,3
4,Kmeans,0.289712,1
4,Kmeans,0.077254,1
4,Kmeans,0.129081,3
4,Kmeans,0.476236,1
4,Kmeans,0.534521,1
4,Kmeans,0.105742,0
4,Kmeans,0.482547,1
4,Kmeans,0.444806,1
4,Kmeans,0.329861,0
4,Kmeans,0.259715,1
4,Kmeans,0.395363,3
4,Kmeans,0.470294,1
4,Kmeans,0.56176,1
4,Kmeans,0.273294,1
4,Kmeans,0.525141,1
4,Kmeans,0.255675,1
4,Kmeans,0.086715,3
4,Kmeans,0.12292,3
4,Kmeans,0.165046,0
4,Kmeans,0.352193,1
4,Kmeans,0.29559,3
4,Kmeans,0.484131,1
4,Kmeans,0.17489,1
4,Kmeans,0.026618,1
4,Kmeans,0.233713,3
4,Kmeans,0.183572,1
4,Kmeans,0.491416,1
4,Kmeans,0.49921,1
4,Kmeans,0.054006,0
4,Kmeans,0.543566,1
4,Kmeans,0.148723,0
4,Kmeans,-0.016507,0
4,Kmeans,0.51329,1
4,Kmeans,0.382241,1
4,Kmeans,0.434982,1
4,Kmeans,0.174176,3
4,Kmeans,0.173593,0
4,Kmeans,0.162824,3
4,Kmeans,0.47832,1
4,Kmeans,0.567568,1
4,Kmeans,0.523156,1
4,Kmeans,0.293516,1
4,Kmeans,0.365595,1
4,Kmeans,0.130864,0
4,Kmeans,0.256854,3
4,Kmeans,0.132055,0
4,Kmeans,0.462471,1
4,Kmeans,0.061993,0
4,Kmeans,0.175435,1
4,Kmeans,0.479871,1
4,Kmeans,0.564947,1
4,Kmeans,0.139021,1
4,Kmeans,0.098269,1
4,Kmeans,0.29827,1
4,Kmeans,0.340379,3
4,Kmeans,0.556782,1
4,Kmeans,0.390336,1
4,Kmeans,0.512314,1
4,Kmeans,0.43897,1
4,Kmeans,0.106105,3
4,Kmeans,0.345522,3
4,Kmeans,0.116075,0
4,Kmeans,0.139535,1
4,Kmeans,0.454549,1
4,Kmeans,0.389551,0
4,Kmeans,0.247714,3
4,Kmeans,0.069573,1
4,Kmeans,0.048259,0
4,Kmeans,0.150232,1
4,Kmeans,0.152452,1
4,Kmeans,0.152684,1
4,Kmeans,0.524899,1
4,Kmeans,0.01926,3
4,Kmeans,0.376666,0
4,Kmeans,0.351854,1
4,Kmeans,0.708843,2
4,Kmeans,0.240345,3
4,Kmeans,0.549332,1
4,Kmeans,0.556782,1
4,Kmeans,0.551913,1
4,Kmeans,0.432109,1
4,Kmeans,0.273955,0
4,Kmeans,0.328977,0
4,Kmeans,0.359361,1
4,Kmeans,0.156791,1
4,Kmeans,0.374684,0
4,Kmeans,0.217924,3
4,Kmeans,0.414612,0
4,Kmeans,0.408528,1
4,Kmeans,0.498967,1
4,Kmeans,0.495725,1
4,Kmeans,0.325205,3
4,Kmeans,0.188831,0
4,Kmeans,0.43284,1
4,Kmeans,0.196746,1
4,Kmeans,0.544615,1
4,Kmeans,0.44344,1
4,Kmeans,0.453619,0
4,Kmeans,0.540127,1
4,Kmeans,0.060553,3
4,Kmeans,0.057014,0
4,Kmeans,-0.01314,3
4,Kmeans,0.195928,1
4,Kmeans,0.419722,0
4,Kmeans,0.263913,2
4,Kmeans,0.247205,3
4,Kmeans,0.353619,0
4,Kmeans,0.425093,1
4,Kmeans,0.546305,1
4,Kmeans,0.083633,1
4,Kmeans,0.537335,1
4,Kmeans,0.264541,3
4,Kmeans,0.274296,1
4,Kmeans,0.505055,1
4,Kmeans,0.018686,3
4,Kmeans,0.474261,1
4,Kmeans,0.200667,1
4,Kmeans,0.227436,0
4,Kmeans,0.519824,1
4,Kmeans,0.149318,0
4,Kmeans,0.267182,1
4,Kmeans,0.033169,3
4,Kmeans,0.219455,1
4,Kmeans,0.474261,1
4,Kmeans,0.361304,0
4,Kmeans,0.366371,1
4,Kmeans,0.3546,1
4,Kmeans,0.543873,1
4,Kmeans,0.31334,1
4,Kmeans,0.39635,3
4,Kmeans,0.395961,0
4,Kmeans,0.364385,1
4,Kmeans,0.066285,1
4,Kmeans,0.468152,1
4,Kmeans,0.220206,3
4,Kmeans,0.420428,1
4,Kmeans,0.346442,3
4,Kmeans,0.53542,1
4,Kmeans,0.19572,3
4,Kmeans,0.44706,0
4,Kmeans,0.540492,1
4,Kmeans,0.552135,1
4,Kmeans,0.34071,3
4,Kmeans,0.160663,3
4,Kmeans,0.062679,1
4,Kmeans,0.118624,3
4,Kmeans,0.317202,3
4,Kmeans,0.43284,1
4,Kmeans,0.078854,0
4,Kmeans,0.46265,1
4,Kmeans,0.060667,3
4,Kmeans,0.411209,0
4,Kmeans,0.31334,1
4,Kmeans,0.726427,2
4,Kmeans,0.022143,3
4,Kmeans,0.153761,3
4,Kmeans,0.444559,1
4,Kmeans,0.19261,1
4,Kmeans,0.217924,3
4,Kmeans,0.541756,1
4,Kmeans,0.184603,3
4,Kmeans,0.555043,1
4,Kmeans,0.418117,1
4,Kmeans,0.154844,1
4,Kmeans,0.552736,1
4,Kmeans,0.165271,1
4,Kmeans,0.332561,1
4,Kmeans,0.475647,1
4,Kmeans,0.45686,1
4,Kmeans,0.368804,0
4,Kmeans,0.292553,1
4,Kmeans,0.349406,3
4,Kmeans,0.100156,0
4,Kmeans,0.429867,1
4,Kmeans,0.423967,1
4,Kmeans,0.442021,0
4,Kmeans,0.218749,1
4,Kmeans,0.270586,3
4,Kmeans,0.266969,1
4,Kmeans,0.304158,1
4,Kmeans,0.378449,1
4,Kmeans,0.279697,0
4,Kmeans,0.411133,0
4,Kmeans,0.495708,1
4,Kmeans,0.323512,1
4,Kmeans,0.07907,3
4,Kmeans,0.272505,1
4,Kmeans,0.440092,1
4,Kmeans,0.089698,3
4,Kmeans,0.275997,1
4,Kmeans,0.274536,1
4,Kmeans,0.374552,0
4,Kmeans,0.134201,1
4,Kmeans,0.097419,0
4,Kmeans,0.322851,1
4,Kmeans,0.219874,0
4,Kmeans,0.470593,1
4,Kmeans,0.437492,1
4,Kmeans,0.43284,1
4,Kmeans,0.09667,3
4,Kmeans,0.395909,0
4,Kmeans,0.363733,1
4,Kmeans,0.560009,1
4,Kmeans,0.347298,0
4,Kmeans,0.448898,1
4,Kmeans,0.485563,1
4,Kmeans,0.47744,0
4,Kmeans,0.348634,1
4,Kmeans,0.504092,1
4,Kmeans,0.414973,1
4,Kmeans,0.133948,0
4,Kmeans,0.49104,1
4,Kmeans,0.420052,1
4,Kmeans,0.370952,0
4,Kmeans,0.175803,3
4,Kmeans,0.151148,3
4,Kmeans,0.260436,1
4,Kmeans,0.377852,0
4,Kmeans,0.362116,1
4,Kmeans,0.499919,1
4,Kmeans,0.320315,0
4,Kmeans,0.210672,1
4,Kmeans,0.310742,1
4,Kmeans,0.392858,0
4,Kmeans,0.561185,1
4,Kmeans,0.064456,0
4,Kmeans,0.030978,3
4,Kmeans,0.287014,1
4,Kmeans,0.4855,1
4,Kmeans,0.32299,0
4,Kmeans,0.537802,1
4,Kmeans,0.31537,0
4,Kmeans,0.533426,1
4,Kmeans,0.199522,3
4,Kmeans,0.138788,3
4,Kmeans,0.263273,1
4,Kmeans,0.138659,0
4,Kmeans,0.156791,1
4,Kmeans,0.306804,0
4,Kmeans,0.296016,0
4,Kmeans,0.265103,1
4,Kmeans,0.239253,0
4,Kmeans,0.169214,3
4,Kmeans,0.351968,1
4,Kmeans,0.063803,1
4,Kmeans,0.518807,1
4,Kmeans,0.162814,1
4,Kmeans,0.044633,0
4,Kmeans,0.504055,1
4,Kmeans,0.265053,1
